DATE,unit,rate,avg_price
2024-08-09,10,중,11377 
2024-08-09,10,하,7370 
2024-08-08,10,특,21142 
2024-08-08,10,상,17435 
2024-08-08,10,중,12814 
2024-08-08,10,하,7697 
2024-08-07,10,특,20607 
2024-08-07,10,상,16855 
2024-08-07,10,중,12128 
2024-08-07,10,하,7851 
2024-08-06,10,특,16241 
2024-08-06,10,상,12430 
2024-08-06,10,중,10152 
2024-08-06,10,하,7514 
2024-08-05,10,특,17693 
2024-08-05,10,상,12988 
2024-08-05,10,중,9053 
2024-08-05,10,하,4544 
2024-08-02,10,특,17511 
2024-08-02,10,상,14172 
2024-08-02,10,중,9905 
2024-08-02,10,하,5653 
2024-08-01,10,특,17568 
2024-08-01,10,상,12791 
2024-08-01,10,중,8394 
2024-08-01,10,하,4048 
2024-07-31,10,특,14541 
2024-07-31,10,상,11547 
2024-07-31,10,중,7572 
2024-07-31,10,하,5473 
2024-07-30,10,특,13945 
2024-07-30,10,상,10864 
2024-07-30,10,중,7028 
2024-07-30,10,하,4592 
2024-07-29,10,특,16032 
2024-07-29,10,상,11911 
2024-07-29,10,중,8347 
2024-07-29,10,하,5596 
2024-07-28,10,특,0 
2024-07-28,10,상,0 
2024-07-28,10,중,0 
2024-07-28,10,하,0 
2024-07-27,10,특,17435 
2024-07-27,10,상,13421 
2024-07-27,10,중,7771 
2024-07-27,10,하,3963 
2024-07-26,10,특,13723 
2024-07-26,10,상,10032 
2024-07-26,10,중,6743 
2024-07-26,10,하,4028 
2024-07-25,10,특,13672 
2024-07-25,10,상,9658 
2024-07-25,10,중,5968 
2024-07-25,10,하,3888 
2024-07-24,10,특,16541 
2024-07-24,10,상,12700 
2024-07-24,10,중,7959 
2024-07-24,10,하,4758 
2024-07-23,10,특,15353 
2024-07-23,10,상,11757 
2024-07-23,10,중,8343 
2024-07-23,10,하,5496 
2024-07-22,10,특,14502 
2024-07-22,10,상,11984 
2024-07-22,10,중,8839 
2024-07-22,10,하,6439 
2024-07-21,10,특,0 
2024-07-21,10,상,0 
2024-07-21,10,중,0 
2024-07-21,10,하,0 
2024-07-20,10,특,14044 
2024-07-20,10,상,12380 
2024-07-20,10,중,9810 
2024-07-20,10,하,6780 
2024-07-19,10,특,16819 
2024-07-19,10,상,13641 
2024-07-19,10,중,9798 
2024-07-19,10,하,5772 
2024-07-18,10,특,12861 
2024-07-18,10,상,10717 
2024-07-18,10,중,8315 
2024-07-18,10,하,6448 
2024-07-17,10,특,12618 
2024-07-17,10,상,11181 
2024-07-17,10,중,9262 
2024-07-17,10,하,6858 
2024-07-16,10,특,10729 
2024-07-16,10,상,8330 
2024-07-16,10,중,6182 
2024-07-16,10,하,4295 
2024-07-15,10,특,11089 
2024-07-15,10,상,9394 
2024-07-15,10,중,7248 
2024-07-15,10,하,4314 
2024-07-14,10,특,0 
2024-07-14,10,상,0 
2024-07-14,10,중,0 
2024-07-14,10,하,0 
2024-07-13,10,특,12781 
2024-07-13,10,상,9751 
2024-07-13,10,중,7583 
2024-07-13,10,하,4433 
2024-07-12,10,특,12781 
2024-07-12,10,상,10642 
2024-07-12,10,중,7340 
2024-07-12,10,하,5287 
2024-07-11,10,특,14337 
2024-07-11,10,상,12150 
2024-07-11,10,중,8154 
2024-07-11,10,하,5286 
2024-07-10,10,특,11290 
2024-07-10,10,상,8578 
2024-07-10,10,중,5547 
2024-07-10,10,하,3992 
2024-07-09,10,특,13152 
2024-07-09,10,상,10221 
2024-07-09,10,중,5803 
2024-07-09,10,하,3960 
2024-07-08,10,특,10549 
2024-07-08,10,상,8557 
2024-07-08,10,중,6260 
2024-07-08,10,하,4567 
2024-07-06,10,특,10618 
2024-07-06,10,상,8669 
2024-07-06,10,중,5974 
2024-07-06,10,하,2597 
2024-07-05,10,특,9734 
2024-07-05,10,상,7492 
2024-07-05,10,중,5066 
2024-07-05,10,하,2923 
2024-07-04,10,특,11340 
2024-07-04,10,상,9949 
2024-07-04,10,중,7305 
2024-07-04,10,하,4700 
2024-07-03,10,특,10805 
2024-07-03,10,상,8037 
2024-07-03,10,중,6103 
2024-07-03,10,하,3346 
2024-07-02,10,특,10761 
2024-07-02,10,상,9470 
2024-07-02,10,중,7826 
2024-07-02,10,하,5522 
2024-07-01,10,특,11279 
2024-07-01,10,상,10058 
2024-07-01,10,중,8532 
2024-07-01,10,하,5762 
2024-06-30,10,특,0 
2024-06-30,10,상,0 
2024-06-30,10,중,0 
2024-06-30,10,하,0 
2024-06-29,10,특,10264 
2024-06-29,10,상,9344 
2024-06-29,10,중,8104 
2024-06-29,10,하,5784 
2024-06-28,10,특,9291 
2024-06-28,10,상,8633 
2024-06-28,10,중,7700 
2024-06-28,10,하,5977 
2024-06-27,10,특,7830 
2024-06-27,10,상,6915 
2024-06-27,10,중,5709 
2024-06-27,10,하,4719 
2024-06-26,10,특,7484 
2024-06-26,10,상,6614 
2024-06-26,10,중,5758 
2024-06-26,10,하,5136 
2024-06-25,10,특,8518 
2024-06-25,10,상,7253 
2024-06-25,10,중,6072 
2024-06-25,10,하,4734 
2024-06-24,10,특,7964 
2024-06-24,10,상,6982 
2024-06-24,10,중,5939 
2024-06-24,10,하,4164 
2024-06-23,10,특,0 
2024-06-23,10,상,0 
2024-06-23,10,중,0 
2024-06-23,10,하,0 
2024-06-22,10,특,8522 
2024-06-22,10,상,7328 
2024-06-22,10,중,6452 
2024-06-22,10,하,4506 
2024-06-21,10,특,7672 
2024-06-21,10,상,6947 
2024-06-21,10,중,5735 
2024-06-21,10,하,3880 
2024-06-20,10,특,6674 
2024-06-20,10,상,5631 
2024-06-20,10,중,4468 
2024-06-20,10,하,3390 
2024-06-19,10,특,7114 
2024-06-19,10,상,6137 
2024-06-19,10,중,5275 
2024-06-19,10,하,4173 
2024-06-18,10,특,6850 
2024-06-18,10,상,5936 
2024-06-18,10,중,4713 
2024-06-18,10,하,3267 
2024-06-17,10,특,7847 
2024-06-17,10,상,7108 
2024-06-17,10,중,5981 
2024-06-17,10,하,4314 
2024-06-16,10,특,0 
2024-06-16,10,상,0 
2024-06-16,10,중,0 
2024-06-16,10,하,0 
2024-06-15,10,특,6474 
2024-06-15,10,상,5617 
2024-06-15,10,중,4659 
2024-06-15,10,하,3252 
2024-06-14,10,특,9012 
2024-06-14,10,상,8020 
2024-06-14,10,중,6786 
2024-06-14,10,하,4285 
2024-06-13,10,특,8767 
2024-06-13,10,상,7553 
2024-06-13,10,중,6161 
2024-06-13,10,하,3694 
2024-06-12,10,특,8389 
2024-06-12,10,상,7031 
2024-06-12,10,중,6224 
2024-06-12,10,하,3782 
2024-06-11,10,특,6678 
2024-06-11,10,상,5794 
2024-06-11,10,중,4903 
2024-06-11,10,하,3401 
2024-06-10,10,특,7842 
2024-06-10,10,상,7159 
2024-06-10,10,중,6102 
2024-06-10,10,하,4836 
2024-06-08,10,특,7797 
2024-06-08,10,상,6936 
2024-06-08,10,중,6051 
2024-06-08,10,하,4204 
2024-06-07,10,특,7950 
2024-06-07,10,상,7270 
2024-06-07,10,중,6268 
2024-06-07,10,하,4562 
2024-06-06,10,특,7283 
2024-06-06,10,상,6663 
2024-06-06,10,중,5790 
2024-06-06,10,하,3794 
2024-06-05,10,특,6953 
2024-06-05,10,상,6056 
2024-06-05,10,중,4613 
2024-06-05,10,하,3582 
2024-06-04,10,특,7079 
2024-06-04,10,상,6028 
2024-06-04,10,중,4863 
2024-06-04,10,하,3597 
2024-06-03,10,특,7657 
2024-06-03,10,상,6656 
2024-06-03,10,중,5643 
2024-06-03,10,하,3930 
2024-06-01,10,특,7364 
2024-06-01,10,상,6168 
2024-06-01,10,중,5116 
2024-06-01,10,하,4039 
2024-05-31,10,특,7501 
2024-05-31,10,상,6435 
2024-05-31,10,중,5514 
2024-05-31,10,하,3742 
2024-05-30,10,특,7886 
2024-05-30,10,상,7510 
2024-05-30,10,중,6740 
2024-05-30,10,하,5543 
2024-05-29,10,특,9003 
2024-05-29,10,상,7732 
2024-05-29,10,중,6759 
2024-05-29,10,하,5312 
2024-05-28,10,특,7707 
2024-05-28,10,상,6730 
2024-05-28,10,중,5784 
2024-05-28,10,하,4153 
2024-05-27,10,특,7765 
2024-05-27,10,상,6312 
2024-05-27,10,중,5223 
2024-05-27,10,하,4280 
2024-05-26,10,특,0 
2024-05-26,10,상,0 
2024-05-26,10,중,0 
2024-05-26,10,하,0 
2024-05-25,10,특,7273 
2024-05-25,10,상,6153 
2024-05-25,10,중,5086 
2024-05-25,10,하,3480 
2024-05-24,10,특,8196 
2024-05-24,10,상,6905 
2024-05-24,10,중,5475 
2024-05-24,10,하,2748 
2024-05-23,10,특,7313 
2024-05-23,10,상,5953 
2024-05-23,10,중,4585 
2024-05-23,10,하,2341 
2024-05-22,10,특,7452 
2024-05-22,10,상,5981 
2024-05-22,10,중,5016 
2024-05-22,10,하,2899 
2024-05-21,10,특,8136 
2024-05-21,10,상,5923 
2024-05-21,10,중,4398 
2024-05-21,10,하,2272 
2024-05-20,10,특,12192 
2024-05-20,10,상,6143 
2024-05-20,10,중,4676 
2024-05-20,10,하,3034 
2024-05-19,10,특,0 
2024-05-19,10,상,0 
2024-05-19,10,중,0 
2024-05-19,10,하,0 
2024-05-18,10,특,14005 
2024-05-18,10,상,10448 
2024-05-18,10,중,6666 
2024-05-18,10,하,3602 
2024-05-17,10,특,13995 
2024-05-17,10,상,10520 
2024-05-17,10,중,7536 
2024-05-17,10,하,3761 
2024-05-16,10,특,13990 
2024-05-16,10,상,10641 
2024-05-16,10,중,7701 
2024-05-16,10,하,4817 
2024-05-15,10,특,15200 
2024-05-15,10,상,12229 
2024-05-15,10,중,9157 
2024-05-15,10,하,5502 
2024-05-14,10,특,16213 
2024-05-14,10,상,13012 
2024-05-14,10,중,10468 
2024-05-14,10,하,6740 
2024-05-13,10,특,16625 
2024-05-13,10,상,13776 
2024-05-13,10,중,11575 
2024-05-13,10,하,8389 
2024-05-12,10,특,0 
2024-05-12,10,상,0 
2024-05-12,10,중,0 
2024-05-12,10,하,0 
2024-05-11,10,특,17126 
2024-05-11,10,상,13824 
2024-05-11,10,중,12424 
2024-05-11,10,하,10954 
2024-05-10,10,특,17598 
2024-05-10,10,상,13539 
2024-05-10,10,중,11493 
2024-05-10,10,하,7839 
2024-05-09,10,특,14890 
2024-05-09,10,상,11975 
2024-05-09,10,중,10300 
2024-05-09,10,하,8185 
2024-05-08,10,특,14393 
2024-05-08,10,상,12133 
2024-05-08,10,중,10637 
2024-05-08,10,하,6719 
2024-05-07,10,특,14435 
2024-05-07,10,상,11904 
2024-05-07,10,중,9962 
2024-05-07,10,하,7092 
2024-05-06,10,특,16775 
2024-05-06,10,상,12966 
2024-05-06,10,중,11126 
2024-05-06,10,하,7355 
2024-05-04,10,특,18009 
2024-05-04,10,상,13585 
2024-05-04,10,중,10448 
2024-05-04,10,하,6542 
2024-05-03,10,특,19042 
2024-05-03,10,상,14264 
2024-05-03,10,중,11718 
2024-05-03,10,하,7252 
2024-05-02,10,특,19419 
2024-05-02,10,상,15566 
2024-05-02,10,중,11918 
2024-05-02,10,하,7166 
2024-05-01,10,특,17952 
2024-05-01,10,상,13688 
2024-05-01,10,중,10126 
2024-05-01,10,하,6296 
2024-04-30,10,특,17609 
2024-04-30,10,상,12483 
2024-04-30,10,중,9514 
2024-04-30,10,하,4880 
2024-04-29,10,특,17506 
2024-04-29,10,상,13880 
2024-04-29,10,중,9620 
2024-04-29,10,하,4884 
2024-04-28,10,특,0 
2024-04-28,10,상,0 
2024-04-28,10,중,0 
2024-04-28,10,하,0 
2024-04-27,10,특,17314 
2024-04-27,10,상,14261 
2024-04-27,10,중,8279 
2024-04-27,10,하,4639 
2024-04-26,10,특,16657 
2024-04-26,10,상,14776 
2024-04-26,10,중,10907 
2024-04-26,10,하,6135 
2024-04-25,10,특,17380 
2024-04-25,10,상,13787 
2024-04-25,10,중,10613 
2024-04-25,10,하,6567 
2024-04-24,10,특,17273 
2024-04-24,10,상,14542 
2024-04-24,10,중,12031 
2024-04-24,10,하,7304 
2024-04-23,10,특,19166 
2024-04-23,10,상,14531 
2024-04-23,10,중,12104 
2024-04-23,10,하,8499 
2024-04-22,10,특,18953 
2024-04-22,10,상,15302 
2024-04-22,10,중,12149 
2024-04-22,10,하,6480 
2024-04-21,10,특,0 
2024-04-21,10,상,0 
2024-04-21,10,중,0 
2024-04-21,10,하,0 
2024-04-20,10,특,17619 
2024-04-20,10,상,14259 
2024-04-20,10,중,10511 
2024-04-20,10,하,7640 
2024-04-19,10,특,17557 
2024-04-19,10,상,14787 
2024-04-19,10,중,11456 
2024-04-19,10,하,7115 
2024-04-18,10,특,19726 
2024-04-18,10,상,16355 
2024-04-18,10,중,9384 
2024-04-18,10,하,3698 
2024-04-17,10,특,19247 
2024-04-17,10,상,16339 
2024-04-17,10,중,11363 
2024-04-17,10,하,6966 
2024-04-16,10,특,19829 
2024-04-16,10,상,16020 
2024-04-16,10,중,11492 
2024-04-16,10,하,7738 
2024-04-15,10,특,21255 
2024-04-15,10,상,17378 
2024-04-15,10,중,11480 
2024-04-15,10,하,7881 
2024-04-14,10,특,0 
2024-04-14,10,상,0 
2024-04-14,10,중,0 
2024-04-14,10,하,0 
2024-04-13,10,특,20036 
2024-04-13,10,상,17126 
2024-04-13,10,중,9916 
2024-04-13,10,하,8000 
2024-04-12,10,특,18056 
2024-04-12,10,상,15450 
2024-04-12,10,중,10066 
2024-04-12,10,하,8000 
2024-04-11,10,특,18034 
2024-04-11,10,상,15252 
2024-04-11,10,중,10256 
2024-04-11,10,하,8000 
2024-04-10,10,특,17625 
2024-04-10,10,상,15833 
2024-04-10,10,중,12963 
2024-04-10,10,하,9561 
2024-04-09,10,특,17798 
2024-04-09,10,상,16122 
2024-04-09,10,중,13341 
2024-04-09,10,하,10474 
2024-04-08,10,특,17535 
2024-04-08,10,상,14522 
2024-04-08,10,중,12472 
2024-04-08,10,하,9956 
2024-04-06,10,특,15818 
2024-04-06,10,상,13025 
2024-04-06,10,중,10170 
2024-04-06,10,하,7875 
2024-04-05,10,특,15620 
2024-04-05,10,상,13162 
2024-04-05,10,중,10908 
2024-04-05,10,하,9240 
2024-04-04,10,특,14710 
2024-04-04,10,상,13508 
2024-04-04,10,중,11519 
2024-04-04,10,하,8752 
2024-04-03,10,특,15883 
2024-04-03,10,상,13614 
2024-04-03,10,중,11237 
2024-04-03,10,하,9336 
2024-04-02,10,특,14771 
2024-04-02,10,상,12472 
2024-04-02,10,중,10370 
2024-04-02,10,하,8292 
2024-04-01,10,특,14863 
2024-04-01,10,상,12350 
2024-04-01,10,중,9992 
2024-04-01,10,하,8114 
2024-03-31,10,특,0 
2024-03-31,10,상,0 
2024-03-31,10,중,0 
2024-03-31,10,하,0 
2024-03-30,10,특,14390 
2024-03-30,10,상,12353 
2024-03-30,10,중,10099 
2024-03-30,10,하,9196 
2024-03-29,10,특,13848 
2024-03-29,10,상,12048 
2024-03-29,10,중,9694 
2024-03-29,10,하,7576 
2024-03-28,10,특,13785 
2024-03-28,10,상,11348 
2024-03-28,10,중,9443 
2024-03-28,10,하,7674 
2024-03-27,10,특,13735 
2024-03-27,10,상,11479 
2024-03-27,10,중,9204 
2024-03-27,10,하,7368 
2024-03-26,10,특,13117 
2024-03-26,10,상,11305 
2024-03-26,10,중,9096 
2024-03-26,10,하,7633 
2024-03-25,10,특,13442 
2024-03-25,10,상,11410 
2024-03-25,10,중,9109 
2024-03-25,10,하,7409 
2024-03-24,10,특,0 
2024-03-24,10,상,0 
2024-03-24,10,중,0 
2024-03-24,10,하,0 
2024-03-23,10,특,13029 
2024-03-23,10,상,10789 
2024-03-23,10,중,8686 
2024-03-23,10,하,7660 
2024-03-22,10,특,13158 
2024-03-22,10,상,11331 
2024-03-22,10,중,9111 
2024-03-22,10,하,7931 
2024-03-21,10,특,13119 
2024-03-21,10,상,10996 
2024-03-21,10,중,8887 
2024-03-21,10,하,7765 
2024-03-20,10,특,13027 
2024-03-20,10,상,11405 
2024-03-20,10,중,9449 
2024-03-20,10,하,7921 
2024-03-19,10,특,12780 
2024-03-19,10,상,11271 
2024-03-19,10,중,8654 
2024-03-19,10,하,7070 
2024-03-18,10,특,13308 
2024-03-18,10,상,12148 
2024-03-18,10,중,9649 
2024-03-18,10,하,7294 
2024-03-17,10,특,0 
2024-03-17,10,상,0 
2024-03-17,10,중,0 
2024-03-17,10,하,0 
2024-03-16,10,특,13493 
2024-03-16,10,상,12058 
2024-03-16,10,중,8119 
2024-03-16,10,하,6662 
2024-03-15,10,특,13187 
2024-03-15,10,상,11421 
2024-03-15,10,중,8328 
2024-03-15,10,하,6750 
2024-03-14,10,특,12442 
2024-03-14,10,상,10576 
2024-03-14,10,중,8133 
2024-03-14,10,하,7039 
2024-03-13,10,특,13020 
2024-03-13,10,상,11099 
2024-03-13,10,중,8969 
2024-03-13,10,하,7088 
2024-03-12,10,특,11850 
2024-03-12,10,상,10134 
2024-03-12,10,중,8131 
2024-03-12,10,하,6570 
2024-03-11,10,특,11754 
2024-03-11,10,상,10479 
2024-03-11,10,중,8064 
2024-03-11,10,하,6836 
2024-03-09,10,특,11862 
2024-03-09,10,상,10765 
2024-03-09,10,중,8551 
2024-03-09,10,하,7095 
2024-03-08,10,특,11753 
2024-03-08,10,상,10287 
2024-03-08,10,중,8639 
2024-03-08,10,하,7284 
2024-03-07,10,특,12623 
2024-03-07,10,상,11317 
2024-03-07,10,중,9577 
2024-03-07,10,하,8325 
2024-03-06,10,특,12081 
2024-03-06,10,상,10293 
2024-03-06,10,중,8647 
2024-03-06,10,하,7450 
2024-03-05,10,특,11962 
2024-03-05,10,상,10167 
2024-03-05,10,중,8780 
2024-03-05,10,하,7377 
2024-03-04,10,특,11963 
2024-03-04,10,상,10110 
2024-03-04,10,중,8615 
2024-03-04,10,하,6917 
2024-03-02,10,특,11785 
2024-03-02,10,상,9532 
2024-03-02,10,중,8038 
2024-03-02,10,하,6332 
2024-03-01,10,특,11785 
2024-03-01,10,상,9532 
2024-03-01,10,중,8038 
2024-03-01,10,하,6332 
2024-02-29,10,특,10415 
2024-02-29,10,상,9052 
2024-02-29,10,중,7802 
2024-02-29,10,하,6608 
2024-02-28,10,특,10668 
2024-02-28,10,상,8980 
2024-02-28,10,중,7869 
2024-02-28,10,하,6813 
2024-02-27,10,특,10931 
2024-02-27,10,상,9167 
2024-02-27,10,중,8252 
2024-02-27,10,하,5873 
2024-02-26,10,특,10976 
2024-02-26,10,상,9055 
2024-02-26,10,중,8183 
2024-02-26,10,하,6587 
2024-02-25,10,특,0 
2024-02-25,10,상,0 
2024-02-25,10,중,0 
2024-02-25,10,하,0 
2024-02-24,10,특,11500 
2024-02-24,10,상,9319 
2024-02-24,10,중,8020 
2024-02-24,10,하,6181 
2024-02-23,10,특,10877 
2024-02-23,10,상,8687 
2024-02-23,10,중,6932 
2024-02-23,10,하,5852 
2024-02-22,10,특,10536 
2024-02-22,10,상,8405 
2024-02-22,10,중,6816 
2024-02-22,10,하,5413 
2024-02-21,10,특,10233 
2024-02-21,10,상,8637 
2024-02-21,10,중,7313 
2024-02-21,10,하,6102 
2024-02-20,10,특,10466 
2024-02-20,10,상,8081 
2024-02-20,10,중,6719 
2024-02-20,10,하,5465 
2024-02-19,10,특,10776 
2024-02-19,10,상,9187 
2024-02-19,10,중,7319 
2024-02-19,10,하,5573 
2024-02-18,10,특,0 
2024-02-18,10,상,0 
2024-02-18,10,중,0 
2024-02-18,10,하,0 
2024-02-17,10,특,9683 
2024-02-17,10,상,8164 
2024-02-17,10,중,7179 
2024-02-17,10,하,5550 
2024-02-16,10,특,10131 
2024-02-16,10,상,8389 
2024-02-16,10,중,6877 
2024-02-16,10,하,5914 
2024-02-15,10,특,11144 
2024-02-15,10,상,9112 
2024-02-15,10,중,7415 
2024-02-15,10,하,6057 
2024-02-14,10,특,10581 
2024-02-14,10,상,8308 
2024-02-14,10,중,7066 
2024-02-14,10,하,5200 
2024-02-13,10,특,10798 
2024-02-13,10,상,8519 
2024-02-13,10,중,5848 
2024-02-13,10,하,4573 
2024-02-12,10,특,0 
2024-02-12,10,상,0 
2024-02-12,10,중,0 
2024-02-12,10,하,0 
2024-02-11,10,특,0 
2024-02-11,10,상,0 
2024-02-11,10,중,0 
2024-02-11,10,하,0 
2024-02-09,10,특,5338 
2024-02-09,10,상,4355 
2024-02-09,10,중,3606 
2024-02-09,10,하,1972 
2024-02-08,10,특,8131 
2024-02-08,10,상,6661 
2024-02-08,10,중,4900 
2024-02-08,10,하,3320 
2024-02-07,10,특,9021 
2024-02-07,10,상,6849 
2024-02-07,10,중,5152 
2024-02-07,10,하,4004 
2024-02-06,10,특,9878 
2024-02-06,10,상,7232 
2024-02-06,10,중,5404 
2024-02-06,10,하,4234 
2024-02-05,10,특,8693 
2024-02-05,10,상,6748 
2024-02-05,10,중,5328 
2024-02-05,10,하,4357 
2024-02-03,10,특,7820 
2024-02-03,10,상,6156 
2024-02-03,10,중,5118 
2024-02-03,10,하,4390 
2024-02-02,10,특,7424 
2024-02-02,10,상,6569 
2024-02-02,10,중,5471 
2024-02-02,10,하,4460 
2024-02-01,10,특,7306 
2024-02-01,10,상,6531 
2024-02-01,10,중,5578 
2024-02-01,10,하,4344 
2024-01-31,10,특,7659 
2024-01-31,10,상,7176 
2024-01-31,10,중,6358 
2024-01-31,10,하,4860 
2024-01-30,10,특,7955 
2024-01-30,10,상,6963 
2024-01-30,10,중,6075 
2024-01-30,10,하,5098 
2024-01-29,10,특,7568 
2024-01-29,10,상,6529 
2024-01-29,10,중,5696 
2024-01-29,10,하,4938 
2024-01-28,10,특,0 
2024-01-28,10,상,0 
2024-01-28,10,중,0 
2024-01-28,10,하,0 
2024-01-27,10,특,8338 
2024-01-27,10,상,7201 
2024-01-27,10,중,5650 
2024-01-27,10,하,4868 
2024-01-26,10,특,7854 
2024-01-26,10,상,6632 
2024-01-26,10,중,5305 
2024-01-26,10,하,3767 
2024-01-25,10,특,7894 
2024-01-25,10,상,6580 
2024-01-25,10,중,4920 
2024-01-25,10,하,3552 
2024-01-24,10,특,6332 
2024-01-24,10,상,5414 
2024-01-24,10,중,3926 
2024-01-24,10,하,3382 
2024-01-23,10,특,7140 
2024-01-23,10,상,5990 
2024-01-23,10,중,4875 
2024-01-23,10,하,3751 
2024-01-22,10,특,7972 
2024-01-22,10,상,7138 
2024-01-22,10,중,5940 
2024-01-22,10,하,4706 
2024-01-21,10,특,0 
2024-01-21,10,상,0 
2024-01-21,10,중,0 
2024-01-21,10,하,0 
2024-01-20,10,특,8520 
2024-01-20,10,상,7468 
2024-01-20,10,중,6266 
2024-01-20,10,하,4937 
2024-01-19,10,특,8215 
2024-01-19,10,상,7207 
2024-01-19,10,중,5844 
2024-01-19,10,하,5003 
2024-01-18,10,특,6922 
2024-01-18,10,상,6172 
2024-01-18,10,중,5661 
2024-01-18,10,하,5044 
2024-01-17,10,특,5789 
2024-01-17,10,상,5336 
2024-01-17,10,중,5057 
2024-01-17,10,하,4375 
2024-01-16,10,특,5538 
2024-01-16,10,상,5281 
2024-01-16,10,중,4786 
2024-01-16,10,하,4214 
2024-01-15,10,특,5790 
2024-01-15,10,상,5372 
2024-01-15,10,중,5061 
2024-01-15,10,하,4426 
2024-01-14,10,특,0 
2024-01-14,10,상,0 
2024-01-14,10,중,0 
2024-01-14,10,하,0 
2024-01-13,10,특,5826 
2024-01-13,10,상,5488 
2024-01-13,10,중,5106 
2024-01-13,10,하,4218 
2024-01-12,10,특,6263 
2024-01-12,10,상,5605 
2024-01-12,10,중,5007 
2024-01-12,10,하,4369 
2024-01-11,10,특,5766 
2024-01-11,10,상,5398 
2024-01-11,10,중,5036 
2024-01-11,10,하,4234 
2024-01-10,10,특,6659 
2024-01-10,10,상,6138 
2024-01-10,10,중,5343 
2024-01-10,10,하,4453 
2024-01-09,10,특,6800 
2024-01-09,10,상,6560 
2024-01-09,10,중,5380 
2024-01-09,10,하,4551 
2024-01-08,10,특,6899 
2024-01-08,10,상,6175 
2024-01-08,10,중,5609 
2024-01-08,10,하,4185 
2024-01-06,10,특,5486 
2024-01-06,10,상,5092 
2024-01-06,10,중,4666 
2024-01-06,10,하,4136 
2024-01-05,10,특,6323 
2024-01-05,10,상,5542 
2024-01-05,10,중,5104 
2024-01-05,10,하,4364 
2024-01-04,10,특,6463 
2024-01-04,10,상,5710 
2024-01-04,10,중,5276 
2024-01-04,10,하,4765 
2024-01-03,10,특,6962 
2024-01-03,10,상,6400 
2024-01-03,10,중,5643 
2024-01-03,10,하,5187 
2024-01-01,10,특,0 
2024-01-01,10,상,0 
2024-01-01,10,중,0 
2024-01-01,10,하,0 
2023-12-31,10,특,0 
2023-12-31,10,상,0 
2023-12-31,10,중,0 
2023-12-31,10,하,0 
2023-12-30,10,특,6311 
2023-12-30,10,상,5627 
2023-12-30,10,중,5046 
2023-12-30,10,하,4556 
2023-12-29,10,특,7062 
2023-12-29,10,상,6695 
2023-12-29,10,중,6086 
2023-12-29,10,하,5580 
2023-12-28,10,특,6034 
2023-12-28,10,상,5426 
2023-12-28,10,중,5200 
2023-12-28,10,하,5006 
2023-12-27,10,특,7040 
2023-12-27,10,상,6266 
2023-12-27,10,중,5656 
2023-12-27,10,하,5322 
2023-12-26,10,특,6667 
2023-12-26,10,상,6243 
2023-12-26,10,중,5734 
2023-12-26,10,하,5234 
2023-12-25,10,특,7357 
2023-12-25,10,상,6416 
2023-12-25,10,중,5633 
2023-12-25,10,하,5083 
