DATE,품목명,단위(키로),등급명,평균가격,전일,전년,반입량
2022-06-03,배추,10,0,9735,0,0,114
2022-06-03,배추,10,1,11300,0,0,16
2022-06-04,배추,10,0,10704,0,0,106
2022-06-04,배추,10,1,11364,0,0,15
2022-06-06,배추,10,0,8992,0,0,167
2022-06-06,배추,10,1,10201,0,0,23
2022-06-07,배추,10,1,10970,0,0,12
2022-06-07,배추,10,0,9315,0,0,84
2022-06-08,배추,10,1,10306,0,0,23
2022-06-08,배추,10,0,8924,0,0,164
2022-06-09,배추,10,0,7796,0,0,172
2022-06-09,배추,10,1,9144,0,0,24
2022-06-10,배추,10,0,7094,0,0,154
2022-06-10,배추,10,1,8645,0,0,22
2022-06-11,배추,10,0,6041,7094,6968,124
2022-06-11,배추,10,1,7831,8645,7474,17
2022-06-13,배추,10,0,8264,0,7248,119
2022-06-13,배추,10,1,9449,0,7800,17
2022-06-14,배추,10,1,10318,9449,0,19
2022-06-14,배추,10,0,9377,8264,0,137
2022-06-15,배추,10,0,8336,9377,5005,161
2022-06-15,배추,10,1,9246,10318,5788,23
2022-06-16,배추,10,0,8692,8336,5343,109
2022-06-16,배추,10,1,9674,9246,6082,15
2022-06-17,배추,10,0,7558,8692,4293,163
2022-06-17,배추,10,1,8307,9674,5359,23
2022-06-18,배추,10,0,6999,7558,4484,142
2022-06-18,배추,10,1,8082,8307,5542,20
2022-06-20,배추,10,0,8837,0,5696,135
2022-06-20,배추,10,1,10379,0,6165,19
2022-06-21,배추,10,0,8962,8837,0,172
2022-06-21,배추,10,1,10219,10379,0,24
2022-06-22,배추,10,0,9592,8962,6041,161
2022-06-22,배추,10,1,10870,10219,6770,23
2022-06-23,배추,10,1,11308,10870,7090,21
2022-06-23,배추,10,0,9807,9592,5494,150
2022-06-24,배추,10,0,9079,9807,4851,192
2022-06-24,배추,10,1,10674,11308,5891,27
2022-06-25,배추,10,0,9755,9079,4963,95
2022-06-25,배추,10,1,11062,10674,6043,13
2022-06-27,배추,10,0,7652,0,4963,228
2022-06-27,배추,10,1,10211,0,6200,32
2022-06-28,배추,10,0,8053,7652,0,170
2022-06-28,배추,10,1,9700,10211,0,24
2022-06-29,배추,10,1,9704,9700,6500,23
2022-06-29,배추,10,0,7442,8053,5541,166
2022-06-30,배추,10,0,11243,7442,5528,70
2022-06-30,배추,10,1,12771,9704,6713,10
2022-07-01,배추,10,0,10018,11243,4714,95
2022-07-01,배추,10,1,11000,12771,5856,13
2022-07-02,배추,10,0,8986,0,0,121
2022-07-02,배추,10,1,10003,0,0,17
2022-07-04,배추,10,0,8250,0,0,182
2022-07-04,배추,10,1,10079,0,0,26
2022-07-05,배추,10,0,9924,0,0,135
2022-07-05,배추,10,1,11000,0,0,19
2022-07-06,배추,10,1,11938,0,0,20
2022-07-06,배추,10,0,9644,0,0,143
2022-07-07,배추,10,1,12848,0,0,20
2022-07-07,배추,10,0,11840,0,0,141
2022-07-08,배추,10,0,8863,0,0,148
2022-07-08,배추,10,1,9768,0,0,21
2022-07-09,배추,10,0,11716,0,0,90
2022-07-09,배추,10,1,14066,0,0,12
2022-07-11,배추,10,0,10415,0,4090,196
2022-07-11,배추,10,1,13554,0,5448,28
2022-07-12,배추,10,0,14218,10415,0,113
2022-07-12,배추,10,1,15961,13554,0,16
2022-07-13,배추,10,1,13505,15961,7109,23
2022-07-13,배추,10,0,11238,14218,4672,162
2022-07-14,배추,10,0,15539,11238,3194,96
2022-07-14,배추,10,1,16562,13505,4945,13
2022-07-15,배추,10,0,13552,15539,3624,151
2022-07-15,배추,10,1,16329,16562,4028,21
2022-07-16,배추,10,0,15591,13552,3505,133
2022-07-16,배추,10,1,17843,16329,4300,19
2022-07-18,배추,10,0,18141,0,7279,155
2022-07-18,배추,10,1,21538,0,8200,22
2022-07-19,배추,10,0,16001,18141,0,148
2022-07-19,배추,10,1,21321,21538,0,21
2022-07-20,배추,10,0,18227,16001,5039,141
2022-07-20,배추,10,1,22587,21321,6540,20
2022-07-21,배추,10,1,20601,22587,7100,23
2022-07-21,배추,10,0,15963,18227,6541,162
2022-07-22,배추,10,0,20930,15963,3361,82
2022-07-22,배추,10,1,24446,20601,4930,11
2022-07-23,배추,10,0,25015,20930,4612,85
2022-07-23,배추,10,1,29079,24446,5807,12
2022-07-25,배추,10,0,16617,0,4295,169
2022-07-25,배추,10,1,24838,0,5908,24
2022-07-26,배추,10,0,19868,16617,0,143
2022-07-26,배추,10,1,24978,24838,0,20
2022-07-27,배추,10,1,23687,24978,8643,21
2022-07-27,배추,10,0,15155,19868,7668,152
2022-07-28,배추,10,0,15696,15155,7901,120
2022-07-28,배추,10,1,22681,23687,8907,17
2022-07-29,배추,10,0,14328,15696,8175,155
2022-07-29,배추,10,1,18752,22681,9586,22
2022-07-30,배추,10,0,12399,14328,8548,142
2022-07-30,배추,10,1,17728,18752,9672,20
2022-08-01,배추,10,0,15696,0,11035,162
2022-08-01,배추,10,1,20271,0,12575,23
2022-08-02,배추,10,0,15447,0,0,157
2022-08-02,배추,10,1,20510,0,0,22
2022-08-03,배추,10,1,19654,0,0,23
2022-08-03,배추,10,0,12257,0,0,164
2022-08-04,배추,10,1,19804,0,0,20
2022-08-04,배추,10,0,13953,0,0,144
2022-08-05,배추,10,0,14913,0,0,175
2022-08-05,배추,10,1,19856,0,0,25
2022-08-08,배추,10,0,11763,0,0,246
2022-08-08,배추,10,1,18640,0,0,35
2022-08-09,배추,10,0,11259,0,0,200
2022-08-09,배추,10,1,17516,0,0,28
2022-08-10,배추,10,0,16181,0,0,98
2022-08-10,배추,10,1,20222,0,0,14
2022-08-11,배추,10,0,15444,16181,9740,183
2022-08-11,배추,10,1,19789,20222,11852,26
2022-08-12,배추,10,1,16687,19789,10087,22
2022-08-12,배추,10,0,11386,15444,7638,157
2022-08-13,배추,10,1,19491,16687,8909,22
2022-08-13,배추,10,0,13838,11386,6887,159
2022-08-15,배추,10,1,18502,0,9500,34
2022-08-15,배추,10,0,11961,0,8420,243
2022-08-16,배추,10,1,17430,18502,0,29
2022-08-16,배추,10,0,12558,11961,0,203
2022-08-17,배추,10,1,17979,17430,10138,22
2022-08-17,배추,10,0,13892,12558,8586,158
2022-08-18,배추,10,1,17170,17979,8873,30
2022-08-18,배추,10,0,11656,13892,6649,216
2022-08-19,배추,10,1,18862,17170,12903,25
2022-08-19,배추,10,0,14426,11656,10555,176
2022-08-20,배추,10,0,15467,14426,8554,150
2022-08-20,배추,10,1,19015,18862,10569,21
2022-08-22,배추,10,0,13248,0,7690,248
2022-08-22,배추,10,1,18300,0,10326,35
2022-08-23,배추,10,0,16832,13248,0,188
2022-08-23,배추,10,1,19914,18300,0,26
2022-08-24,배추,10,1,19205,19914,11258,33
2022-08-24,배추,10,0,14280,16832,9029,234
2022-08-25,배추,10,0,14303,14280,9357,252
2022-08-25,배추,10,1,19710,19205,11843,36
2022-08-26,배추,10,0,16428,14303,12798,232
2022-08-26,배추,10,1,21611,19710,15398,33
2022-08-27,배추,10,0,15701,16428,8331,230
2022-08-27,배추,10,1,22313,21611,12335,33
2022-08-29,배추,10,0,21083,0,8087,241
2022-08-29,배추,10,1,25416,0,13453,34
2022-08-30,배추,10,1,25455,25416,0,47
2022-08-30,배추,10,0,17402,21083,0,334
2022-08-31,배추,10,0,19184,17402,7796,206
2022-08-31,배추,10,1,26766,25455,12468,29
2022-09-01,배추,10,0,21728,19184,8671,217
2022-09-01,배추,10,1,33182,26766,11186,31
2022-09-02,배추,10,0,21070,0,0,371
2022-09-02,배추,10,1,32536,0,0,53
2022-09-03,배추,10,0,21018,0,0,316
2022-09-03,배추,10,1,35303,0,0,45
2022-09-05,배추,10,0,22853,0,0,313
2022-09-05,배추,10,1,38936,0,0,44
2022-09-06,배추,10,1,39134,0,0,39
2022-09-06,배추,10,0,23337,0,0,274
2022-09-07,배추,10,0,20587,0,0,262
2022-09-07,배추,10,1,42451,0,0,37
2022-09-08,배추,10,0,22326,0,0,286
2022-09-08,배추,10,1,38541,0,0,40
2022-09-09,배추,10,0,15294,0,0,64
2022-09-09,배추,10,1,24161,0,0,9
2022-09-13,배추,10,0,27438,0,0,167
2022-09-13,배추,10,1,38619,0,0,23
2022-09-14,배추,10,1,36672,38619,16157,25
2022-09-14,배추,10,0,26905,27438,13396,176
2022-09-15,배추,10,0,24383,26905,14096,187
2022-09-15,배추,10,1,31229,36672,17265,26
2022-09-16,배추,10,0,26042,24383,12890,193
2022-09-16,배추,10,1,32765,31229,16956,27
2022-09-17,배추,10,0,27100,26042,13106,144
2022-09-17,배추,10,1,36110,32765,17351,20
2022-09-19,배추,10,0,29988,0,17849,165
2022-09-19,배추,10,1,37299,0,25302,23
2022-09-20,배추,10,0,30337,29988,0,135
2022-09-20,배추,10,1,41793,37299,0,19
2022-09-21,배추,10,0,26170,30337,0,243
2022-09-21,배추,10,1,35588,41793,0,34
2022-09-22,배추,10,1,37589,35588,0,23
2022-09-22,배추,10,0,25602,26170,0,161
2022-09-23,배추,10,0,23635,25602,0,190
2022-09-23,배추,10,1,32499,37589,0,27
2022-09-24,배추,10,0,21941,23635,0,193
2022-09-24,배추,10,1,29109,32499,0,27
2022-09-26,배추,10,0,22773,0,10277,189
2022-09-26,배추,10,1,30941,0,15688,27
2022-09-27,배추,10,0,19630,22773,0,223
2022-09-27,배추,10,1,28258,30941,0,31
2022-09-28,배추,10,1,25352,28258,13597,25
2022-09-28,배추,10,0,19068,19630,9345,176
2022-09-29,배추,10,0,18705,19068,7653,183
2022-09-29,배추,10,1,24730,25352,11164,26
2022-09-30,배추,10,0,17335,18705,7645,194
2022-09-30,배추,10,1,23988,24730,11682,27
2022-10-01,배추,10,0,16630,17335,9456,149
2022-10-01,배추,10,1,23891,23988,12227,21
2022-10-03,배추,10,0,24334,0,0,123
2022-10-03,배추,10,1,27386,0,0,17
2022-10-04,배추,10,0,23144,0,0,91
2022-10-04,배추,10,1,29198,0,0,13
2022-10-05,배추,10,1,25378,0,0,26
2022-10-05,배추,10,0,19842,0,0,186
2022-10-06,배추,10,1,17779,0,0,46
2022-10-06,배추,10,0,12647,0,0,322
2022-10-07,배추,10,0,14644,0,0,203
2022-10-07,배추,10,1,18426,0,0,29
2022-10-08,배추,10,0,12389,0,0,224
2022-10-08,배추,10,1,15199,0,0,32
2022-10-10,배추,10,0,13110,0,0,225
2022-10-10,배추,10,1,15989,0,0,32
2022-10-11,배추,10,0,11965,13110,0,155
2022-10-11,배추,10,1,14323,15989,0,22
2022-10-12,배추,10,1,12574,14323,6280,33
2022-10-12,배추,10,0,10189,11965,4332,232
2022-10-13,배추,10,0,10161,10189,3943,207
2022-10-13,배추,10,1,12813,12574,6053,29
2022-10-14,배추,10,0,9354,10161,4148,199
2022-10-14,배추,10,1,12018,12813,5854,28
2022-10-15,배추,10,0,11166,9354,3356,118
2022-10-15,배추,10,1,13200,12018,5148,16
2022-10-17,배추,10,0,8111,0,4851,269
2022-10-17,배추,10,1,10936,0,6375,38
2022-10-18,배추,10,0,7844,8111,0,212
2022-10-18,배추,10,1,10200,10936,0,30
2022-10-19,배추,10,0,7982,7844,6506,192
2022-10-19,배추,10,1,9140,10200,7371,27
2022-10-20,배추,10,0,7862,7982,6045,202
2022-10-20,배추,10,1,9091,9140,6937,28
2022-10-21,배추,10,1,8958,9091,6689,30
2022-10-21,배추,10,0,7534,7862,5021,215
2022-10-22,배추,10,0,8362,7534,4664,195
2022-10-22,배추,10,1,10490,8958,6948,27
2022-10-24,배추,10,0,8173,0,7456,279
2022-10-24,배추,10,1,9424,0,9105,39
2022-10-25,배추,10,0,8035,8173,0,191
2022-10-25,배추,10,1,9415,9424,0,27
2022-10-26,배추,10,0,7837,8035,6574,191
2022-10-26,배추,10,1,9091,9415,8489,27
2022-10-27,배추,10,1,10135,9091,8320,25
2022-10-27,배추,10,0,7644,7837,5982,175
2022-10-28,배추,10,0,7393,7644,6155,165
2022-10-28,배추,10,1,8996,10135,7973,23
2022-10-29,배추,10,0,6833,7393,6435,188
2022-10-29,배추,10,1,7908,8996,7959,26
2022-10-31,배추,10,0,6599,0,7457,225
2022-10-31,배추,10,1,7852,0,8913,32
2022-11-01,배추,10,0,6027,6599,0,265
2022-11-01,배추,10,1,7416,7852,0,37
2022-11-02,배추,10,0,5509,0,0,244
2022-11-02,배추,10,1,6950,0,0,34
2022-11-03,배추,10,1,7607,0,0,27
2022-11-03,배추,10,0,6179,0,0,190
2022-11-04,배추,10,1,7638,0,0,33
2022-11-04,배추,10,0,6165,0,0,232
2022-11-05,배추,10,0,6369,0,0,186
2022-11-05,배추,10,1,7952,0,0,26
2022-11-07,배추,10,0,6272,0,0,299
2022-11-07,배추,10,1,7512,0,0,42
2022-11-08,배추,10,0,5342,0,0,330
2022-11-08,배추,10,1,7207,0,0,47
2022-11-09,배추,10,0,5420,0,0,287
2022-11-09,배추,10,1,7360,0,0,41
2022-11-10,배추,10,1,7184,0,0,42
2022-11-10,배추,10,0,5774,0,0,298
2022-11-11,배추,10,0,6243,5774,10693,368
2022-11-11,배추,10,1,7475,7184,12661,52
2022-11-12,배추,10,0,6519,6243,12181,364
2022-11-12,배추,10,1,8178,7475,13906,52
2022-11-14,배추,10,0,6042,0,12810,372
2022-11-14,배추,10,1,7705,0,14255,53
2022-11-15,배추,10,0,5151,6042,0,307
2022-11-15,배추,10,1,6902,7705,0,43
2022-11-16,배추,10,0,4886,5151,10020,333
2022-11-16,배추,10,1,5838,6902,12693,47
2022-11-17,배추,10,0,5306,4886,7797,353
2022-11-17,배추,10,1,6655,5838,10147,50
2022-11-18,배추,10,1,7440,6655,10473,53
2022-11-18,배추,10,0,6588,5306,8257,376
2022-11-19,배추,10,0,5715,6588,10806,429
2022-11-19,배추,10,1,6858,7440,13082,61
2022-11-21,배추,10,0,4618,0,10500,369
2022-11-21,배추,10,1,6047,0,12602,52
2022-11-22,배추,10,0,3787,4618,0,243
2022-11-22,배추,10,1,5839,6047,0,34
2022-11-23,배추,10,0,4846,3787,9639,319
2022-11-23,배추,10,1,6765,5839,12026,45
2022-11-24,배추,10,1,6270,6765,10447,35
2022-11-24,배추,10,0,5171,4846,8775,249
2022-11-25,배추,10,0,5968,5171,10136,353
2022-11-25,배추,10,1,7553,6270,11699,50
2022-11-26,배추,10,0,5945,5968,9161,388
2022-11-26,배추,10,1,6907,7553,10931,55
2022-11-28,배추,10,0,4759,0,9097,355
2022-11-28,배추,10,1,5965,0,11047,50
2022-11-29,배추,10,0,4829,4759,0,222
2022-11-29,배추,10,1,6448,5965,0,31
2022-11-30,배추,10,0,5084,4829,9736,160
2022-11-30,배추,10,1,5740,6448,11651,22
2022-12-01,배추,10,1,5624,5740,10195,20
2022-12-01,배추,10,0,4540,5084,8398,142
2022-12-02,배추,10,1,5560,0,0,17
2022-12-02,배추,10,0,4967,0,0,122
2022-12-03,배추,10,0,5513,0,0,182
2022-12-03,배추,10,1,6039,0,0,26
2022-12-05,배추,10,0,4523,0,0,255
2022-12-05,배추,10,1,5601,0,0,36
2022-12-06,배추,10,0,3921,0,0,151
2022-12-06,배추,10,1,5000,0,0,21
2022-12-07,배추,10,0,3748,0,0,120
2022-12-07,배추,10,1,4550,0,0,17
2022-12-08,배추,10,1,5173,0,0,18
2022-12-08,배추,10,0,4039,0,0,127
2022-12-09,배추,10,0,4479,0,0,140
2022-12-09,배추,10,1,5426,0,0,20
2022-12-10,배추,10,0,4337,0,0,135
2022-12-10,배추,10,1,5093,0,0,19
2022-12-12,배추,10,0,4651,0,7360,151
2022-12-12,배추,10,1,5116,0,8000,21
2022-12-13,배추,10,0,4281,4651,0,131
2022-12-13,배추,10,1,4835,5116,0,18
2022-12-14,배추,10,0,3845,4281,8497,138
2022-12-14,배추,10,1,4570,4835,9465,19
2022-12-15,배추,10,0,3154,3845,7879,66
2022-12-15,배추,10,1,3764,4570,8550,9
2022-12-16,배추,10,0,3959,3154,7580,59
2022-12-16,배추,10,1,4500,3764,8300,8
2022-12-17,배추,10,0,4823,3959,7188,53
2022-12-17,배추,10,1,5300,4500,7892,7
2022-12-19,배추,10,1,7100,0,8000,6
2022-12-19,배추,10,0,6352,0,7771,47
2022-12-20,배추,10,0,4838,6352,0,111
2022-12-20,배추,10,1,5869,7100,0,15
2022-12-21,배추,10,0,5183,4838,7593,98
2022-12-21,배추,10,1,5680,5869,8099,14
2022-12-22,배추,10,0,4711,5183,7360,109
2022-12-22,배추,10,1,5748,5680,7791,15
2022-12-23,배추,10,0,4586,4711,6932,69
2022-12-23,배추,10,1,5473,5748,7650,9
2022-12-24,배추,10,1,5800,5473,7729,4
2022-12-24,배추,10,0,4730,4586,7095,28
2022-12-26,배추,10,0,6206,0,7957,66
2022-12-26,배추,10,1,9509,0,9096,9
2022-12-27,배추,10,0,5163,6206,0,116
2022-12-27,배추,10,1,5800,9509,0,16
2022-12-28,배추,10,0,4660,5163,7957,104
2022-12-28,배추,10,1,5400,5800,9096,14
2022-12-29,배추,10,0,4389,4660,8113,126
2022-12-29,배추,10,1,5449,5400,9132,18
2022-12-30,배추,10,0,3717,4389,8332,140
2022-12-30,배추,10,1,4326,5449,9340,20
2022-12-31,배추,10,1,4500,4326,9536,8
2022-12-31,배추,10,0,3814,3717,8641,56
2023-01-03,배추,10,1,4800,0,0,17
2023-01-03,배추,10,0,4382,0,0,119
2023-01-04,배추,10,0,4200,0,0,95
2023-01-04,배추,10,1,4856,0,0,13
2023-01-05,배추,10,0,4199,0,0,98
2023-01-05,배추,10,1,4690,0,0,14
2023-01-06,배추,10,0,4120,0,0,106
2023-01-06,배추,10,1,4700,0,0,15
2023-01-07,배추,10,0,3934,0,0,70
2023-01-07,배추,10,1,4685,0,0,10
2023-01-09,배추,10,1,4317,0,0,21
2023-01-09,배추,10,0,3673,0,0,149
2023-01-10,배추,10,0,3753,0,0,68
2023-01-10,배추,10,1,4094,0,0,9
2023-01-11,배추,10,0,3889,3753,7403,84
2023-01-11,배추,10,1,4374,4094,8041,12
2023-01-12,배추,10,0,4094,3889,7463,102
2023-01-12,배추,10,1,4728,4374,7854,14
2023-01-13,배추,10,0,4240,4094,7926,123
2023-01-13,배추,10,1,4600,4728,8680,17
2023-01-14,배추,10,0,4103,4240,7980,42
2023-01-14,배추,10,1,4300,4600,8537,6
2023-01-16,배추,10,0,4219,0,8454,133
2023-01-16,배추,10,1,4535,0,9661,19
2023-01-17,배추,10,1,4435,4535,0,19
2023-01-17,배추,10,0,3985,4219,0,136
2023-01-18,배추,10,0,4031,3985,7477,98
2023-01-18,배추,10,1,4500,4435,8277,14
2023-01-19,배추,10,0,3839,4031,7199,108
2023-01-19,배추,10,1,4300,4500,8055,15
2023-01-20,배추,10,0,3936,3839,7744,69
2023-01-20,배추,10,1,4288,4300,8500,9
2023-01-21,배추,10,0,3936,3936,7468,7
2023-01-21,배추,10,1,4288,4288,8251,1
2023-01-25,배추,10,1,5200,0,8361,6
2023-01-25,배추,10,0,5014,0,7640,47
2023-01-26,배추,10,0,5014,5014,7801,15
2023-01-26,배추,10,1,5200,5200,8495,2
2023-01-27,배추,10,0,5924,5014,7313,66
2023-01-27,배추,10,1,6678,5200,7923,9
2023-01-28,배추,10,0,5913,5924,7168,60
2023-01-28,배추,10,1,6400,6678,7901,8
2023-01-30,배추,10,0,6347,0,8263,74
2023-01-30,배추,10,1,6768,0,9397,10
2023-01-31,배추,10,0,6388,6347,0,87
2023-01-31,배추,10,1,7100,6768,0,12
2023-02-01,배추,10,1,6239,7100,0,16
2023-02-01,배추,10,0,5321,6388,0,118
2023-02-02,배추,10,1,5951,0,0,16
2023-02-02,배추,10,0,4759,0,0,115
2023-02-03,배추,10,0,4270,0,0,119
2023-02-03,배추,10,1,5536,0,0,17
2023-02-04,배추,10,0,4388,0,0,89
2023-02-04,배추,10,1,5505,0,0,12
2023-02-06,배추,10,0,4768,0,0,93
2023-02-06,배추,10,1,5681,0,0,13
2023-02-07,배추,10,0,5049,0,0,72
2023-02-07,배추,10,1,5782,0,0,10
2023-02-08,배추,10,1,5524,0,0,14
2023-02-08,배추,10,0,4714,0,0,101
2023-02-09,배추,10,0,5039,0,0,102
2023-02-09,배추,10,1,5840,0,0,14
2023-02-10,배추,10,0,5376,0,0,86
2023-02-10,배추,10,1,6308,0,0,12
2023-02-11,배추,10,0,6315,5376,8337,47
2023-02-11,배추,10,1,6700,6308,9135,6
2023-02-13,배추,10,0,5520,0,8201,145
2023-02-13,배추,10,1,6529,0,9175,20
2023-02-14,배추,10,0,6182,5520,0,61
2023-02-14,배추,10,1,6700,6529,0,8
2023-02-15,배추,10,0,6994,6182,8426,65
2023-02-15,배추,10,1,7988,6700,9467,9
2023-02-16,배추,10,0,6201,6994,8069,130
2023-02-16,배추,10,1,7195,7988,9449,18
2023-02-17,배추,10,1,6300,7195,10196,15
2023-02-17,배추,10,0,5743,6201,8653,108
2023-02-18,배추,10,0,5836,5743,8188,65
2023-02-18,배추,10,1,6700,6300,9228,9
2023-02-20,배추,10,0,6399,0,9225,106
2023-02-20,배추,10,1,7460,0,10000,15
2023-02-21,배추,10,0,5686,6399,0,125
2023-02-21,배추,10,1,6395,7460,0,17
2023-02-22,배추,10,0,6020,5686,8279,81
2023-02-22,배추,10,1,6280,6395,9142,11
2023-02-23,배추,10,1,6460,6280,9357,12
2023-02-23,배추,10,0,5919,6020,8800,88
2023-02-24,배추,10,0,5550,5919,8373,97
2023-02-24,배추,10,1,6535,6460,9128,13
2023-02-25,배추,10,0,6072,5550,8511,60
2023-02-25,배추,10,1,7100,6535,9365,8
2023-02-27,배추,10,0,6532,0,8995,107
2023-02-27,배추,10,1,7500,0,9600,15
2023-02-28,배추,10,0,6070,6532,0,108
2023-02-28,배추,10,1,6416,7500,0,15
2023-03-01,배추,10,0,6167,6070,8108,98
2023-03-01,배추,10,1,7086,6416,9247,14
2023-03-02,배추,10,1,7686,0,0,10
2023-03-02,배추,10,0,6963,0,0,72
2023-03-03,배추,10,1,7954,0,0,17
2023-03-03,배추,10,0,7037,0,0,119
2023-03-04,배추,10,0,7351,0,0,82
2023-03-04,배추,10,1,8392,0,0,11
2023-03-06,배추,10,0,7334,0,0,121
2023-03-06,배추,10,1,8833,0,0,17
2023-03-07,배추,10,0,8905,0,0,77
2023-03-07,배추,10,1,10248,0,0,11
2023-03-08,배추,10,0,7878,0,0,117
2023-03-08,배추,10,1,8999,0,0,16
2023-03-09,배추,10,1,8119,0,0,21
2023-03-09,배추,10,0,6879,0,0,151
2023-03-10,배추,10,0,6544,0,0,106
2023-03-10,배추,10,1,7875,0,0,15
2023-03-11,배추,10,0,7122,6544,8979,37
2023-03-11,배추,10,1,8600,7875,9980,5
2023-03-13,배추,10,0,7024,0,9450,106
2023-03-13,배추,10,1,8684,0,10263,15
2023-03-14,배추,10,0,6673,7024,0,120
2023-03-14,배추,10,1,8369,8684,0,17
2023-03-15,배추,10,0,6691,6673,9671,107
2023-03-15,배추,10,1,8168,8369,10800,15
2023-03-16,배추,10,0,6507,6691,8702,113
2023-03-16,배추,10,1,8300,8168,10619,16
2023-03-17,배추,10,1,8414,8300,10092,13
2023-03-17,배추,10,0,6892,6507,8881,93
2023-03-18,배추,10,0,7707,6892,9032,52
2023-03-18,배추,10,1,8500,8414,10763,7
2023-03-20,배추,10,0,6617,0,8863,129
2023-03-20,배추,10,1,7570,0,10642,18
2023-03-21,배추,10,0,6881,6617,0,88
2023-03-21,배추,10,1,8199,7570,0,12
2023-03-22,배추,10,0,7507,6881,9688,96
2023-03-22,배추,10,1,8420,8199,11355,13
2023-03-23,배추,10,1,8555,8420,11034,16
2023-03-23,배추,10,0,6802,7507,9377,113
2023-03-24,배추,10,0,6812,6802,9301,124
2023-03-24,배추,10,1,8279,8555,10809,17
2023-03-25,배추,10,0,5829,6812,9078,61
2023-03-25,배추,10,1,8603,8279,10463,8
2023-03-27,배추,10,0,6986,0,9707,118
2023-03-27,배추,10,1,8953,0,11089,16
2023-03-28,배추,10,0,7056,6986,0,104
2023-03-28,배추,10,1,8556,8953,0,14
2023-03-29,배추,10,0,6471,7056,9746,111
2023-03-29,배추,10,1,8031,8556,11257,15
2023-03-30,배추,10,1,6978,8031,10963,17
2023-03-30,배추,10,0,6098,6471,9951,121
2023-03-31,배추,10,1,8695,6978,11785,11
2023-03-31,배추,10,0,6700,6098,10443,83
2023-04-01,배추,10,0,7619,6700,10248,52
2023-04-01,배추,10,1,9072,8695,11556,7
2023-04-03,배추,10,0,9082,0,0,58
2023-04-03,배추,10,1,10903,0,0,8
2023-04-04,배추,10,0,10055,0,0,62
2023-04-04,배추,10,1,11418,0,0,8
2023-04-05,배추,10,0,8842,0,0,105
2023-04-05,배추,10,1,11693,0,0,15
2023-04-06,배추,10,1,12177,0,0,10
2023-04-06,배추,10,0,9689,0,0,74
2023-04-07,배추,10,0,10624,0,0,62
2023-04-07,배추,10,1,13257,0,0,9
2023-04-08,배추,10,0,9157,0,0,89
2023-04-08,배추,10,1,11616,0,0,12
2023-04-10,배추,10,0,8090,0,0,152
2023-04-10,배추,10,1,11457,0,0,21
2023-04-11,배추,10,0,8510,8090,0,92
2023-04-11,배추,10,1,11885,11457,0,13
2023-04-12,배추,10,0,8830,8510,10286,116
2023-04-12,배추,10,1,12277,11885,12060,16
2023-04-13,배추,10,0,8426,8830,10054,89
2023-04-13,배추,10,1,12046,12277,11800,12
2023-04-14,배추,10,0,8273,8426,10236,94
2023-04-14,배추,10,1,12025,12046,11561,13
2023-04-15,배추,10,0,8805,8273,9816,41
2023-04-15,배추,10,1,13601,12025,11375,5
2023-04-17,배추,10,0,8589,0,10554,119
2023-04-17,배추,10,1,10624,0,11300,17
2023-04-18,배추,10,1,10769,10624,0,15
2023-04-18,배추,10,0,8262,8589,0,107
2023-04-19,배추,10,0,7907,8262,10300,115
2023-04-19,배추,10,1,10816,10769,11973,16
2023-04-20,배추,10,0,8210,7907,10780,103
2023-04-20,배추,10,1,10200,10816,12400,14
2023-04-21,배추,10,0,8263,8210,11013,89
2023-04-21,배추,10,1,9754,10200,12229,12
2023-04-22,배추,10,0,6882,8263,10571,75
2023-04-22,배추,10,1,9676,9754,12189,10
2023-04-24,배추,10,1,10862,0,11800,14
2023-04-24,배추,10,0,7918,0,10566,103
2023-04-25,배추,10,0,8554,7918,0,82
2023-04-25,배추,10,1,11778,10862,0,11
2023-04-26,배추,10,0,9356,8554,11003,78
2023-04-26,배추,10,1,11932,11778,12079,11
2023-04-27,배추,10,0,10882,9356,10262,84
2023-04-27,배추,10,1,12490,11932,12188,12
2023-04-28,배추,10,0,9198,10882,10937,104
2023-04-28,배추,10,1,11046,12490,12679,14
2023-04-29,배추,10,0,8753,9198,9747,83
2023-04-29,배추,10,1,10852,11046,12012,11
2023-05-01,배추,10,1,11379,0,11786,14
2023-05-01,배추,10,0,8557,0,10381,103
2023-05-02,배추,10,1,12647,0,0,12
2023-05-02,배추,10,0,9926,0,0,89
2023-05-03,배추,10,0,11301,0,0,91
2023-05-03,배추,10,1,12674,0,0,13
2023-05-04,배추,10,0,10297,0,0,116
2023-05-04,배추,10,1,12204,0,0,16
2023-05-05,배추,10,0,9959,0,0,114
2023-05-05,배추,10,1,13221,0,0,16
2023-05-06,배추,10,0,15195,0,0,44
2023-05-06,배추,10,1,17305,0,0,6
2023-05-08,배추,10,1,12331,0,0,25
2023-05-08,배추,10,0,8816,0,0,180
2023-05-09,배추,10,0,8170,0,0,149
2023-05-09,배추,10,1,11396,0,0,21
2023-05-10,배추,10,0,7578,0,0,125
2023-05-10,배추,10,1,11110,0,0,17
2023-05-11,배추,10,0,7699,7578,9374,124
2023-05-11,배추,10,1,9901,11110,12323,17
2023-05-12,배추,10,0,7382,7699,8921,127
2023-05-12,배추,10,1,8484,9901,11644,18
